loss,exret,custcomplaint,exdelay,lowprior,avglawsuits,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
132.9427884,1.767287269,-0.375657423,-1.344130123,Yes,2.211316095,0.671147367,-0.889828285,-0.747930987,0.87435403,0.89747624,-0.878480206,-0.12730196,0.057845998,-0.628248462,-0.592951601,-0.297037875,0.701245438,-0.155701458,0.29918221,-0.490836393
20.67778067,0.716707476,-0.366630946,-1.523155771,Yes,1.740419411,0.173124054,0.878438179,-0.440451286,-0.705746314,-0.169209644,0.907877067,0.07754402,0.931905809,-0.735175928,0.698939567,0.269626607,0.836322729,0.70209583,-0.845948305,0.938823154
0.927778301,0.910174229,-0.295677453,-0.42196821,No,0.273792757,-0.321766648,-0.174245686,0.843615921,-0.533932975,0.200567942,0.092056483,0.697433294,0.527160221,-0.876479253,-0.300439131,-0.393520942,0.275788209,-0.728435679,0.788468616,0.110197453
2.770314736,0.384185358,1.44182041,1.360924464,No,1.00943595,-0.666233124,0.980154923,0.171265193,0.866460964,-0.025163014,0.047295622,-0.470906955,0.40725314,0.259037574,-0.526519454,0.683473762,0.665048219,0.760356963,0.336913291,0.948217179
5.782217948,1.682176081,-0.697538292,1.753794845,No,1.324683863,0.614820302,-0.985394113,-0.298352875,0.933341184,-0.72398499,-0.071778956,-0.171557221,0.122116055,0.547720977,0.496843592,-0.650333857,0.771125952,-0.800169597,-0.993898998,0.32055268
0.105840497,-0.635736454,-0.388167506,1.568364734,No,1.498606708,0.298901604,0.838314307,0.786865031,0.098348675,-0.51362349,0.434349289,0.854255662,-0.492912712,-0.860668145,0.078442109,-0.613384672,0.433874282,-0.866859539,0.833115645,-0.294964346
1.10768729,-0.46164473,0.652536452,1.29675557,Yes,0.319803563,0.411224482,-0.681215153,-0.449910545,-0.523556852,-0.717649772,0.411020117,0.684452394,0.857914914,0.468537224,0.711124349,0.069106943,-0.787326953,0.417947188,0.559292333,0.779503103
33.18385328,1.432282239,1.124772447,-0.237596251,No,1.871380082,-0.097018662,-0.653421099,-0.557454573,-0.281235982,0.667165855,-0.108151066,0.634846871,-0.912869201,0.938007808,0.268805148,-0.29969505,0.70457525,-0.81543064,-0.648786624,0.632446406
6.080587195,-0.650696353,-0.772110803,-1.224150136,Yes,1.343540572,-0.855565175,-0.403325307,-0.397508251,0.383011096,-0.989458945,-0.139294355,0.014476414,0.161288979,-0.522870969,-0.642504662,-0.091558712,-0.437026733,0.547560588,-0.391493957,-0.395755154
0.866298766,-0.207380744,-0.508086216,-0.32781268,Yes,0.378847508,-0.274072208,0.595324932,0.774894315,-0.729812266,0.983440669,0.480165157,-0.467500824,-0.514716745,-0.792875332,0.850730761,-0.763856883,0.828167227,0.623936502,-0.778294289,-0.671254325
8.40465488,-0.392807929,0.52362059,-2.412450276,Yes,1.459035882,0.294085138,-0.579018195,-0.658264044,0.810512686,-0.912753343,0.781541478,-0.261644458,-0.966575392,-0.164922253,0.899745203,0.506930749,-0.021142894,-0.496128303,0.735011207,0.963650104
6.960823655,-0.319992869,1.017754227,-0.313792873,Yes,1.392945731,0.451136236,0.537591433,-0.747514545,-0.722526402,0.860088504,-0.71810874,0.228003721,0.373919155,-0.114535988,0.075789287,0.961584317,-0.266616491,0.683164693,0.255912442,-0.460738576
0.386742128,-0.279113303,-0.251164588,1.659878705,No,0.974677969,-0.155066612,0.071153635,-0.709427033,-0.292227296,0.966249294,0.22748848,-0.022969854,-0.875954897,0.218750832,-0.457284115,0.282205724,-0.575730536,0.319053368,-0.444675745,-0.669819242
1.861881219,0.494188331,-1.429993447,0.130953101,Yes,0.788408133,0.182898117,0.098065662,0.858486197,-0.67305908,-0.359635449,-0.060336547,0.813901113,-0.717331525,-0.051853221,0.176094485,-0.242220337,0.978655863,0.269640166,-0.69511087,0.217510987
6.927116276,-0.177330482,1.709121032,1.095888683,Yes,1.391202216,0.595799114,-0.459750273,-0.894575194,-0.480977499,-0.889318357,0.208019606,-0.46219534,-0.207941184,-0.489268003,0.054734838,0.584298538,0.144641108,-0.970631175,-0.124164383,-0.986095618
0.541782404,-0.505957462,1.435069572,0.489340957,No,0.782873442,0.695224463,0.880140485,-0.867012496,-0.623903057,-0.444437439,-0.323629013,-0.681062158,0.380565128,-0.122899393,-0.382903594,0.888332239,0.02716588,0.342568961,0.222072388,-0.432834194
14.00439238,1.343038825,-0.710371146,-0.778910295,No,1.624614115,-0.998673557,0.778150289,0.580353811,0.609589541,-0.475109138,-0.283885434,0.312617573,0.247975028,0.867722963,-0.13434824,0.589447938,0.844112808,0.447840571,-0.820587412,0.557269678
1.328528215,-0.214579409,-0.065067574,1.743559353,Yes,0.532983793,-0.40003361,0.845338652,0.112745856,0.951391501,-0.676613235,-0.417405536,-0.564800741,0.636430646,0.710828308,0.44357664,-0.785129394,0.918898014,-0.282440511,0.334617792,0.868804946
0.281927136,-0.17955653,-1.759468735,-0.078387285,Yes,1.125214035,0.387773786,-0.396226642,-0.485109359,-0.091596348,0.264648054,-0.43448615,0.486809317,0.888427275,0.359329412,0.253920293,-0.774435659,-0.511579881,0.393993609,-0.099949843,0.454128649
8.842987318,-0.100190741,0.569722972,-0.975553793,No,1.476355225,0.92753829,-0.280223247,-0.880386558,0.914885466,0.127676014,0.208143732,-0.098874395,-0.396672323,-0.452417297,0.438904567,-0.836456689,-0.006300702,-0.743725463,0.324932263,-0.101059517
21.68241924,0.712666307,1.612346798,0.070659825,Yes,1.75399594,-0.740470735,0.571474765,0.523923265,0.403201639,-0.194365294,0.640988691,-0.770141426,-0.535537489,0.262087059,-0.531644013,-0.890594072,-0.892927773,-0.776530475,-0.484171842,-0.80284751
2.116166622,-0.073564404,-1.637280647,-1.518599529,Yes,0.865798045,-0.848483783,-0.381334975,0.970476096,-0.66339095,-0.910042284,-0.59920472,-0.56995626,0.955122901,0.493711415,0.470875553,-0.750233507,0.62296411,-0.93833554,0.289697179,0.700436715
0.219086087,-0.037634171,-0.779568513,0.863779033,No,1.232189326,0.13509236,0.998539887,-0.535040325,0.014050418,0.549302979,-0.686998869,-0.43407376,-0.594738546,0.007611593,0.202244019,0.316552842,-0.268221225,-0.497640503,0.735739556,0.736207678
0.082996829,-0.681660479,-0.641176934,0.501568385,Yes,1.577641556,0.110301862,-0.940568541,0.232147284,0.752743495,-0.122661164,-0.67220742,-0.841647794,0.63577366,-0.001347032,0.582989699,-0.177183539,0.150156407,-0.620921892,0.419386668,-0.544307357
2.017080311,-0.324270272,-0.681131394,-0.35478133,No,0.837646152,-0.87678492,-0.389148145,0.655482627,-0.820704328,-0.998476089,0.958208083,0.259506945,-0.558959727,0.179631973,-0.915501611,-0.654017827,-0.823653011,0.961128949,-0.003087133,-0.861347162
0.633509038,0.06016044,-2.033285596,-0.488428888,No,0.675633786,0.348344625,-0.745557969,0.34333877,-0.447788443,-0.427411991,-0.600533519,-0.08269994,-0.838288316,0.29416649,0.856699469,-0.787106058,0.849308426,0.452636275,-0.555599101,0.41263191
1.490336328,-0.588894486,0.500963559,0.936293947,Yes,0.631665907,0.828034778,0.209325196,-0.275475745,0.987236962,-0.383602951,0.597103158,-0.349598456,-0.848548708,-0.016046905,0.792336673,-0.447359179,0.488307683,-0.362965319,-0.491270853,-0.762715273
6.657238381,0.531496193,-1.53179814,-1.062408386,No,1.376845939,0.775547744,-0.35213418,0.930966273,0.500799971,-0.940769018,0.203614741,0.764624187,0.548229679,-0.168568266,-0.954561921,-0.706574235,0.430042413,-0.011527625,0.491378298,0.575601755
0.117132475,-1.518394082,-0.024997639,-0.983820872,Yes,1.464393976,-0.350393911,0.884008524,0.715733605,-0.495518894,-0.269063081,-0.660208307,-0.471401511,0.081092961,0.298467263,-0.819758275,0.426554885,-0.951284437,0.122593463,0.109342644,0.837403753
4.162512296,0.306557861,0.592984721,0.424247877,No,1.194202164,-0.814656692,0.759337945,0.475035439,-0.453355102,-0.275039608,-0.049146544,0.021781946,0.220320418,0.992992884,0.798832914,0.447415669,0.755205564,0.995307478,-0.714796067,0.248086113
0.032201386,-1.536449824,-0.198195421,-0.451313481,Yes,1.853576488,0.662231248,-0.370831973,0.447164979,-0.150393785,0.435667853,-0.196778442,0.061443883,0.271392354,-0.338051519,-0.599089244,-0.509607989,-0.945326015,-0.985683475,-0.511684545,0.058499231
12.54624703,-0.300976127,0.892008392,0.925084797,Yes,1.590415537,-0.745558597,-0.251173657,-0.009781327,-0.90427705,0.239061632,0.940675477,-0.138441647,-0.16886657,0.611271979,-0.516306027,-0.927000381,-0.726863346,-0.07727568,-0.467646385,-0.769529663
0.685329529,-0.528279904,-0.025715071,-0.19862081,Yes,0.614699514,0.737389109,0.009444463,-0.981829314,0.170032067,0.668798874,0.569398642,0.866717405,-0.504961309,0.715484548,-0.315007333,-0.511529348,-0.763675894,0.154660709,0.35923618,0.365075803
0.0428885,-0.652094781,-0.647660451,1.194851017,No,1.774584898,0.906192955,0.033240827,0.582618224,0.788584142,-0.813596629,0.742485231,-0.16767793,0.441769412,0.983693819,-0.772358153,0.745165189,-0.040374206,0.585309525,0.122387892,-0.043703444
0.89269387,-0.056896778,0.646359415,0.495544705,No,0.336914778,-0.001713892,-0.599744455,-0.845124613,-0.622669109,-0.032545332,0.510319836,-0.933755447,-0.371492768,0.905061189,0.978922276,-0.775929861,-0.621457638,0.192117861,0.956669581,0.286045987
0.072609407,-1.914359426,-0.43383274,-2.245152574,No,1.619463119,0.309477594,-0.1404784,0.119290008,-0.874264715,-0.854947764,0.874468186,-0.491699721,-0.226074628,-0.902740752,0.019627785,0.144021093,0.168122896,-0.794406652,0.643796869,0.206016674
17.39810495,1.176583312,1.772611185,-1.33537136,No,1.690077303,-0.612414466,-0.221569558,0.394213602,-0.984259942,0.685120889,0.397480946,-0.191850222,0.278586425,-0.813473704,-0.290548376,-0.011238559,0.457711912,0.533036614,-0.371258384,-0.809723011
0.046174493,-1.664972436,-0.018259711,1.282775206,Yes,1.753661234,0.525711672,0.977671779,0.586146005,0.278601339,0.748823921,0.228659715,0.883689811,0.106152982,0.340015473,0.609622731,-0.081102969,0.117558304,0.77581475,0.587332129,-0.308817858
1.095660358,-0.463530401,0.852814994,0.690795904,No,0.302253615,0.094833099,0.375084918,0.5123445,0.068297391,0.061993138,0.359894965,-0.642075139,0.400908086,0.126562535,0.82990953,0.947344515,0.453491537,0.585037246,-0.110297353,-0.504330867
1.688815063,-1.115920105,0.205162903,-0.967062668,No,0.723897187,-0.572335866,-0.578378031,0.316986136,-0.489961647,0.774692408,-0.518733514,0.94449613,-0.030158799,-0.543384905,-0.888680882,0.590718257,-0.589083769,-0.136691086,-0.588566096,-0.637163666
0.179221809,-0.750819001,-3.008048599,-1.345793685,Yes,1.311156391,0.383533874,-0.103126063,0.027668394,0.250436873,-0.597337251,0.629096083,0.529274492,-0.440875392,0.320612783,-0.861495545,0.172616412,0.785275222,-0.872175755,-0.049392142,0.782378939
3.010945889,2.087166546,-1.366111931,1.033665389,Yes,1.049882983,0.945626819,0.781540182,0.113402986,0.979315593,0.12600639,-0.760522626,-0.265404278,-0.228370458,-0.008814075,-0.595582835,-0.346173784,-0.769328862,0.32322202,-0.555213486,0.998829689
0.947775739,0.01739562,-0.42410226,-0.81177646,No,0.231597424,0.112290183,0.252562471,0.800377333,0.260640243,-0.014939296,-0.491932914,-0.775370761,0.26094044,-0.057102792,-0.449869018,-0.412717784,-0.941896373,0.66592085,0.826333499,-0.812023592
0.70932694,-1.28630053,0.236803664,1.801725479,No,0.586036458,0.05615654,-0.027477355,-0.082544189,-0.011943982,-0.922002,-0.754434971,-0.539501177,0.948473834,-0.480190948,-0.221524192,0.162912089,0.862684705,0.586207036,0.337965481,-0.860415442
0.007038521,-1.640605534,-2.34272312,1.77154196,No,2.22628777,-0.566811987,-0.419772735,0.996467433,-0.598783139,0.452496685,0.046405833,0.591114209,0.361738815,0.901310763,0.575241963,-0.759988423,0.28931762,0.056854387,-0.148881925,0.365902336
5.575838927,0.450187101,0.961696633,-1.45469137,No,1.310893888,0.361130513,-0.492311276,0.517278829,-0.561551304,0.205271036,-0.886002545,-0.460897913,0.499369194,0.508780748,-0.097773143,0.04095299,0.090353525,0.996594876,0.1400309,0.510168454
20.29089939,-0.018559833,-0.604425734,-0.845654313,No,1.734984864,0.492033667,-0.217597443,-0.267980734,-0.824872527,0.140532434,-0.944558663,-0.774904584,0.536235277,0.008403021,0.828944392,-0.498406265,-0.056192877,0.734258728,0.354366468,-0.940800637
3.344710834,-0.318068375,-0.752877279,-1.250479659,Yes,1.098808556,-0.071595244,-0.197103443,0.702001044,-0.527342167,0.128755753,-0.959088536,0.300640787,0.1602162,-0.342250458,-0.491396658,0.898800044,0.662719529,-0.658261027,-0.296493753,0.147031412
0.135859321,-0.929362147,-1.555611593,0.667288068,No,1.412846537,-0.725163875,0.950829775,0.425693299,-0.604776544,0.298802444,-0.711358303,-0.105816818,-0.236996628,-0.318077438,0.474659871,-0.803821451,0.057453445,0.27828374,0.746738759,-0.255434795
0.536773165,-1.48746031,-1.453893738,-1.290769688,Yes,0.788783675,0.628759225,0.988694592,0.039184169,0.070697387,-0.871104346,0.18131951,-0.823919113,0.467931892,0.434751815,0.940956563,0.797018931,0.454979009,-0.717082018,0.437075176,0.530953089
1.477807353,-1.075192297,0.056331836,-2.035003538,No,0.624947575,0.664322518,-0.180584242,-0.915276323,-0.126712017,-0.152038421,-0.261514129,-0.068613621,0.527616031,0.069105648,-0.177285134,0.064552039,0.831825099,0.116622681,0.471720954,-0.663062776
7.883746642,1.000028804,0.509369407,2.021346994,Yes,1.436942328,-0.291379839,0.12563721,0.92062135,-0.362051039,-0.148668407,0.250757886,0.674347032,0.370034834,-0.118117271,-0.246233973,0.544643099,0.670296743,-0.453279939,-0.739112642,0.312516206
0.016274064,-0.621266695,-2.09788296,1.005973488,No,2.029330586,0.957465674,-0.937717265,-0.094942289,-0.918709665,0.432872407,-0.412437482,0.629610287,-0.908965918,-0.461605911,-0.405931528,-0.076127432,0.487601282,-0.600252929,0.78083373,0.10916662
0.012498698,-1.384426847,-1.004361979,0.817123601,No,2.093353967,0.976070045,0.547972498,0.041640883,-0.916425995,0.970988785,-0.192920242,0.960269733,-0.157261306,-0.577493596,0.746904987,-0.044106924,0.477283063,0.961908234,-0.14951887,0.782852275
814.1592301,1.869290622,0.535771722,-0.663988284,No,2.588852248,0.269318002,0.969803863,-0.626089186,-0.864731005,0.409522662,-0.717996637,-0.245566072,0.252671798,-0.177205219,-0.985634727,0.919417913,-0.027721571,-0.998491067,0.742368686,-0.659791015
2.066702104,0.425100377,-0.453037085,-0.011281231,Yes,0.85202943,0.884304756,-0.331147932,-0.96120055,-0.892857302,0.268683149,0.620842094,0.753534703,0.540228165,0.027541733,-0.473514799,0.748247049,-0.175804863,0.662038713,0.232667491,-0.063731239
34.75954271,-0.238647101,2.165368502,0.619677256,Yes,1.883734096,-0.971985075,-0.082058682,-0.615259297,-0.63031493,-0.092971619,0.805095389,0.936898226,0.345102169,0.51494998,-0.060917727,0.060948311,-0.48375742,0.036536453,-0.380998726,-0.328985676
158.6782738,1.058483049,1.245746673,-1.281238742,No,2.250972838,-0.94933682,-0.539940164,-0.289080495,0.190509516,0.946847882,-0.885642711,-0.306515815,0.088430977,-0.000787624,-0.126118031,-0.726497134,0.24269494,0.090156852,-0.66938749,0.406357186
122.4486482,0.886422651,0.595498034,-0.124261326,Yes,2.19264492,-0.027362694,0.84208026,-0.423449653,-0.114646944,-0.725297882,-0.4057434,-0.034718381,0.072928743,-0.37664217,0.086989781,-0.544267703,-0.977154785,-0.940046339,-0.037265609,0.252012745
3.691284164,-0.619243048,0.00488445,0.175741655,No,1.142792374,-0.464296038,0.114221051,0.909560276,0.12180278,-0.425093809,-0.422582901,0.030734167,0.984076235,0.629448065,0.646913436,-0.01031395,0.728435133,0.884477993,0.602444541,0.32039729
87.82207875,2.206102465,0.279360782,1.692773794,Yes,2.115493544,0.528158114,0.225675656,0.189152454,-0.94270012,0.15422464,0.63799793,-0.911704996,-0.05388268,0.698211927,0.271874376,0.999731116,-0.268814164,0.68967296,-0.443654308,0.363422835
1.27650743,-0.25502703,-0.705906125,0.642132717,No,0.494092884,-0.023891268,-0.525404469,0.749983627,-0.446938173,0.396663557,-0.196942418,-0.120613002,-0.462073521,-0.081911331,0.328665418,0.390420479,0.686965607,0.708603108,0.986222595,0.274819545
0.11061291,-1.42449465,0.628017153,1.282233032,Yes,1.483818881,0.493794692,-0.063685494,0.44753931,0.693460811,-0.696556043,0.720401579,-0.207501376,-0.224973189,0.673474436,0.977380538,-0.332496267,-0.096954396,-0.66583527,-0.547706916,-0.110397178
10.46060701,-0.144399602,1.48021396,0.140546974,No,1.532193359,-0.914868589,0.811988908,-0.083317755,-0.447770725,0.673372021,-0.48052707,0.467221997,0.618282662,0.785014194,0.732442521,-0.998320022,0.037333448,0.88099277,-0.135322536,-0.878619655
88.11568181,0.207538339,1.08342991,-1.112502683,Yes,2.116282239,-0.118714345,0.168471522,0.272959386,-0.725870332,-0.219318837,-0.459316948,0.686837788,-0.033708909,-0.749118194,-0.502610613,0.552388745,-0.921593511,0.772914376,-0.38793504,0.160008532
72.75552725,2.307978399,-0.813244257,-0.339676972,Yes,2.070532511,-0.707868312,-0.884574336,-0.393928008,0.323761759,-0.303066145,0.04392775,-0.540103385,0.406688236,-0.580116727,-0.81917893,-0.986986127,0.747083886,0.04391405,0.396329346,-0.223669551
0.683853817,0.105802368,-1.618876849,-1.664764639,No,0.616450405,-0.116113409,-0.633500803,0.915856588,-0.68495761,-0.9958217,0.485950442,-0.312751112,-0.060783459,0.82157632,-0.388114403,-0.010992858,-0.724400086,0.512237926,0.094167744,-0.792845792
2.131341389,0.456998805,-0.109655699,0.928851762,No,0.869914675,-0.431771539,0.036818137,0.872410191,-0.362722123,0.74831193,-0.84454619,-0.185724296,-0.70732076,-0.333921231,-0.482686799,-0.785023548,0.940080481,-0.179034648,0.926232933,-0.011792554
1.132554471,-0.077152935,0.440889371,1.416826835,Yes,0.352811104,-0.852751513,-0.21114629,-0.687736257,-0.694384243,-0.515109991,-0.546628095,0.891985029,0.830915382,0.820758188,-0.294442803,-0.675329649,-0.131569454,0.499748279,-0.771097905,-0.178355652
2.427889628,-0.334000842,1.35099398,-0.062720778,No,0.941818674,0.370701449,-0.022771574,-0.255482958,-0.229664608,-0.584521099,0.220700259,-0.115989615,-0.410877769,-0.664013209,0.232698645,0.041458979,-0.330241386,-0.083045075,0.370239648,0.221899361
4.863412571,-0.034726028,-1.318609485,-0.980902336,Yes,1.257672599,0.589636919,-0.697067646,0.650197478,0.178695387,-0.496514686,-0.499769687,-0.877534315,-0.867369228,0.121817498,0.672465659,-0.215545979,-0.766903057,0.06547098,-0.313962711,0.862371612
34.78167977,0.787639606,0.364384593,1.087150251,No,1.883903077,0.076418991,0.842382135,0.789006257,-0.31864406,0.324586033,-0.650893486,0.016098115,-0.561025726,0.87092994,-0.063625621,0.360365768,0.928434458,0.697644876,-0.302798085,0.739197434
7.796026049,2.075245009,0.233499835,0.139327027,No,1.433043657,-0.950824345,0.433140385,-0.97016143,-0.083171596,0.795585717,-0.828737387,-0.757613829,-0.502730035,0.723792595,-0.90080679,0.609993594,0.886954477,-0.534676996,0.494036123,-0.329586564
13.01346464,1.027392439,1.193955261,-0.386272098,Yes,1.601869084,-0.443360173,0.593004806,0.48516245,-0.192978472,0.338530414,-0.281331678,0.241100635,0.492824294,0.194087558,0.040158996,0.305691483,-0.383111581,-0.357550032,0.521957048,-0.823165361
3.565299131,1.207908398,-0.027909972,1.123585423,Yes,1.127496323,0.681893168,-0.261364306,-0.870577265,-0.660178708,-0.372320632,-0.812956826,-0.676453622,0.560826639,-0.889361355,0.60137939,-0.446512311,-0.275433846,0.593493994,-0.465858378,0.265960401
0.798290772,-1.231323422,-0.357298855,-0.759845657,Yes,0.474639202,-0.065178372,0.145478225,0.073384649,0.115160649,0.953319736,-0.335566483,-0.599078524,0.399146354,0.49522222,0.10269677,-0.414456247,-0.253084146,-0.286279407,-0.344504211,0.159497858
0.951996999,0.98389557,-1.146814136,1.148959103,Yes,0.221795845,0.520422819,-0.221552046,-0.002563417,-0.88314473,0.661169909,0.545195359,0.901034259,0.510394875,0.459448299,-0.057520706,0.451190326,0.993197435,-0.70600857,0.038462164,-0.349498066
6.764115179,0.219924804,-0.517420484,-0.842476259,Yes,1.382617611,0.996128152,0.819610591,-0.050896097,-0.596791952,0.67460264,0.404377461,0.402998612,0.9981434,0.252845295,-0.175258042,0.083600204,-0.077823871,-0.829032105,-0.810344624,-0.930222285
0.256325963,-1.467250029,-0.362123773,0.39141334,Yes,1.16674991,0.555661501,0.285488969,-0.463711378,0.640834317,0.989182504,-0.509985736,0.002576184,0.842034252,-0.450207751,0.705795439,-0.130860034,-0.641354899,0.523839357,0.471252691,-0.731319212
14.39333541,0.521022743,2.350554326,0.891377242,No,1.633023356,0.759134158,0.77076397,-0.596870377,0.678512349,0.687673827,0.476510183,0.588005094,0.943041953,-0.068242627,-0.806730578,-0.911523562,-0.708895494,-0.405602882,-0.231601808,-0.659989873
38.92441037,-0.158754605,2.446531376,-1.335258713,Yes,1.913536404,-0.012948572,-0.861890971,0.546906628,0.923302328,0.494002366,-0.647449076,-0.054294995,0.094054638,-0.067406203,0.213482349,-0.542418972,0.736805079,-0.948058141,-0.972099864,-0.047478529
2.635444723,1.464587312,-0.166703279,0.398123478,No,0.984404359,0.417435891,0.616701911,0.916145163,-0.348464399,-0.946812876,0.99538546,0.186053518,0.109289567,-0.775131899,-0.611292492,0.619244497,0.490244319,0.229528742,-0.386990858,-0.814235009
0.783713619,-0.766082,-1.043667439,-0.111586803,Yes,0.493671558,-0.024856811,-0.865035356,0.154468216,0.186463473,-0.907306366,0.490989599,0.497433914,0.24330643,-0.198355984,-0.662230078,0.714636581,0.543293738,0.798689316,0.357902312,0.141150594
0.697042124,-0.430211754,-1.972934934,0.675743917,No,0.600757383,0.564081833,-0.092685728,-0.666497462,0.114351936,0.374407307,0.26954692,0.810324405,-0.625481697,-0.377967788,-0.909163519,-0.624325195,0.860965669,-0.393633523,0.880591957,-0.910888729
0.727600241,-0.926109497,0.514671633,-0.788597935,No,0.563917991,0.823622749,-0.63978816,-0.836465927,0.980234131,-0.479426768,0.730044495,0.706246653,0.665928647,0.090156816,0.993453339,-0.947677604,0.475757944,0.559323329,-0.597572202,0.821360036
0.11516889,-0.177103961,-1.090573584,-0.086986334,No,1.470154965,-0.428015511,0.268272491,0.428850181,0.036741209,-0.356283059,0.487748379,-0.999954035,-0.677771614,0.655023027,0.285551898,0.093584216,-0.919279108,-0.811896789,-0.031549617,-0.74356728
6.600069163,0.402011779,2.284659326,1.382284008,No,1.373710351,0.216742278,0.526475049,-0.708852773,-0.081992063,-0.610331651,0.682514729,0.965963467,0.526575195,0.761913614,-0.156870681,0.951618205,-0.485992211,-0.023943131,-0.792496686,0.661571391
0.791032925,-0.731748173,-0.885617573,0.168490164,Yes,0.484164938,0.082000733,-0.675607394,-0.347737344,-0.553704081,-0.128121885,-0.907004677,0.600496848,0.940688392,0.224239808,0.805489126,-0.701298914,0.920842054,0.228345923,0.858780323,-0.148857933
8.44895519,0.830373168,0.11110643,0.823190948,No,1.460836332,0.992900224,-0.686879684,0.946189922,-0.847957484,0.912966526,-0.42621407,0.31967666,-0.001445441,-0.395887284,-0.400525926,0.008396058,-0.408508911,0.996720703,0.647783828,0.147783598
406.3932094,-1.208082786,3.810276681,-0.220894598,Yes,2.450983718,0.221689568,0.740558218,-0.727743608,-0.339078369,0.011517102,-0.262730115,0.656056414,-0.762516593,-0.323086786,-0.485845426,-0.809381702,-0.245752611,0.334256196,0.688326472,0.529563373
0.053177333,-1.047984413,-1.108909998,-1.029391655,No,1.712928208,-0.579216482,-0.562564422,-0.372930869,0.846646216,-0.06331712,0.633640288,-0.077231318,-0.350077749,-0.221783503,0.787076517,-0.419238406,-0.543926232,0.073139971,0.474183158,0.511722762
20.7722455,1.441157707,0.307566624,-0.010925691,No,1.741728379,-0.36480754,0.181776005,-0.790378971,0.537700453,-0.980384552,-0.135499788,0.76910763,-0.285275734,0.281716871,0.131593539,0.340356767,0.504177073,-0.991742714,-0.873074636,0.343905109
0.203367928,-1.015847465,-1.106894472,-1.224991155,No,1.262037434,0.811720771,0.40167953,-0.769421751,-0.799296276,-0.699699556,-0.624248524,-0.962301297,0.800871366,0.004536628,0.552716053,0.408294698,0.017292711,-0.793507317,0.654012958,0.905087079
5.822704968,0.411974712,0.347653649,-2.596111388,No,1.327314931,-0.353050584,0.641679763,0.968969304,0.473799576,-0.251864694,-0.868133935,-0.429081878,-0.234077307,0.015816764,0.101848202,-0.892990082,0.2726636,-0.879732477,-0.271489343,-0.317074175
0.09938096,-0.381076051,-0.873264535,1.169122592,No,1.519471858,0.121812224,0.434624017,0.233742187,-0.985174145,0.285098937,0.732577922,-0.597965554,0.544981343,0.64070891,0.981380684,-0.115078291,0.961776022,-0.313916652,0.854544476,0.980424464
3.357507381,0.40940184,0.077303123,-1.086908817,Yes,1.100544796,0.384011093,-0.169511891,0.266294917,0.784559811,-0.739242789,0.358927958,-0.899681228,-0.890918595,0.205039459,0.265196782,-0.580374717,0.363592754,0.69074758,-0.287783051,-0.015274968
122.6598056,1.688873286,-0.296868642,-1.826083013,Yes,2.193037783,0.119913835,0.062877515,-0.483245445,-0.794448462,0.922508196,0.314439144,-0.624260149,0.4215535,-0.716186028,0.001922677,-0.082319126,-0.556803161,0.609982914,0.033385926,0.491696854
17.90366023,1.586588433,-1.18324224,0.995281807,Yes,1.698530298,-0.314617586,-0.993507572,0.408748083,0.183381374,-0.194546519,0.660253583,-0.28273976,0.333117771,0.096554497,-0.21046661,-0.981655797,0.400403173,0.646333175,-0.180131019,-0.805965017
0.39825195,-0.330907801,0.011292688,-0.011861781,Yes,0.959515728,-0.531005,-0.495800553,-0.599658096,-0.317286069,0.938873297,-0.069621135,-0.330896381,0.683458745,0.269786575,0.167596663,-0.497400549,0.651653061,-0.588741679,-0.583852651,0.652470121
0.130856302,-2.285235535,0.991601036,-0.599628395,No,1.426062933,-0.140794486,-0.68954216,0.662140532,-0.246811524,0.577637385,-0.656466363,0.593034667,0.68062488,0.688702069,0.117763897,-0.863461789,-0.077746206,-0.012613423,0.107854884,0.876322567
3322.259744,2.49766159,1.593967454,-0.177947987,Yes,2.847525325,0.473401323,0.757679583,-0.520901645,0.780462151,-0.781578715,-0.332565542,-0.384219351,0.689299393,0.705300118,-0.799205487,0.305526655,0.87720099,-0.183073217,-0.135874451,0.537288199
0.275530812,0.667066167,-1.372711271,-0.425981342,No,1.13536594,-0.250686395,-0.592977674,0.844909813,0.866308828,-0.538371095,0.030761262,-0.409968593,0.145662144,-0.289679352,0.79109837,0.519938694,-0.525494447,0.967002839,-0.499785789,-0.880052771
7.579754426,0.541327336,-0.249610933,0.996658776,No,1.423193873,-0.022641668,0.167056808,0.989438953,-0.17585194,0.883852957,0.750861077,-0.816075865,0.387212839,0.660375544,0.043797514,-0.405633734,0.76256328,0.544831749,0.947148726,-0.997588309
0.747783463,-0.013399523,1.159424527,0.727660709,No,0.539112076,0.601023402,0.608946773,-0.13204848,0.055467569,0.449096814,-0.593959882,-0.3670823,-0.836984586,0.330004288,-0.481903247,-0.881738327,-0.855177068,-0.969101822,-0.837900033,-0.293917021
1.004479507,0.510108423,-1.114222348,-1.726630596,No,0.066854346,0.366085913,-0.470566835,-0.07587266,-0.827747308,0.222326045,-0.563806873,0.222436503,0.182892003,0.709972704,-0.108300597,-0.233745965,0.84542447,0.234531796,-0.552911946,-0.270716992
